Sowjetisches Ehrenmal (Chrissy85),0.16164,18.773,96928.7,105907,32.6004,0.344734,596.718,0.0534814,120.958,6.29172,10761.4,0.154673,19.1649,232906,173185,70.0001,0.475847,121.186,0.0709789,17.456,8.78788,2384.14,0.148179,19.4619,162442,152220,60.3907,0.408426,159.872,0.0562556,25.2971,7.67682,3096.33,0.152839,19.3075,223765,171350,68.8826,0.468885,131.122,0.06782,17.8797,8.81801,2597.94
St. Dominic Church Macau China (Whhalbert),0.150658,22.4243,116082,100193,29.509,0.39622,1342.79,0.0525238,163.761,9.34278,28682.7,0.141052,23.0624,265343,157465,61.6377,0.495392,503.592,0.0621136,65.0642,12.2134,10848.4,0.136236,23.4141,188828,124057,48.4622,0.465824,1007.13,0.0539267,156.919,11.6571,21362.9,0.143196,22.738,259246,158689,61.9183,0.487508,459.956,0.0610355,61.4754,11.9306,9964.25
St. Louis of the French Rome (Maros M r a z),0.127266,17.4072,416532,739937,73.2856,0.267556,5451.05,0.0329592,218.813,4.93195,313688,0.130525,16.931,726907,1.03274e+006,108.814,0.328097,1765.66,0.0409636,70.9084,5.8432,102191,0.128701,17.1264,442220,798211,84.4943,0.257703,2793.6,0.0310946,128.595,4.69784,157962,0.127301,17.3581,855346,1.0854e+006,116.12,0.354537,1417.62,0.0417036,61.0657,6.58909,80579.9
Standing Stones of Stenness Scotland (Srvban),0.0568059,25.4752,115897,101649,34.423,0.499882,293.129,0.0294068,8.50527,12.5877,10728,0.0575223,25.1271,179923,122540,59.0771,0.584792,183.474,0.034299,5.35016,14.6368,6652.43,0.0574645,24.8893,121272,105336,50.4071,0.505522,253.382,0.0300674,7.39588,12.3089,9194.1,0.057612,25.167,172567,120587,58.2806,0.575401,182.414,0.0339641,5.3017,14.4164,6633.39
Statue of Winston Churchill London (Mistvan),0.0648504,26.0552,33611.9,38874.5,27.7439,0.37497,345.193,0.0244678,11.8963,9.69386,17568.9,0.0642333,26.4232,56954,49507.4,35.5399,0.449342,211.688,0.0289501,6.79948,11.8342,11085,0.0640225,26.3988,36437.3,39917.5,20.4537,0.383271,438.595,0.0245708,13.1747,10.0077,23447.4,0.0637898,26.4303,61184.9,51940,37.172,0.45549,170.877,0.0290236,5.76629,12.0298,8732.99
Stoclet Palace Brussels (Dimsfikas),0.139154,19.9566,120568,112712,26.9686,0.408884,3632.8,0.0523511,168.027,8.27768,105478,0.140781,20.0242,204932,145380,46.6615,0.481794,1607.87,0.0620062,71.4205,9.85765,45926,0.147423,19.8982,99852.7,96167.2,30.7905,0.40081,3930.9,0.0522842,188.018,8.28819,109330,0.144242,19.759,205272,145906,46.8328,0.481022,2087.86,0.0635234,88.1879,9.69947,59393.6
The Great Buddha of Kamakura Japan (Dirk Beyer),0.0849399,20.9995,48647.9,62880.5,27.6664,0.357695,2094.17,0.0279331,54.4731,7.99491,121128,0.0890002,20.6373,108010,91734.9,40.5355,0.469592,966.597,0.0407216,22.6602,10.1038,57664.4,0.0885836,20.6602,80902.6,76841.5,25.3292,0.44068,1778.58,0.0388805,42.6378,9.3721,106550,0.0888773,20.6473,116217,94370.4,41.7743,0.481065,893.309,0.0412457,21.331,10.3999,52834.8
The Great Sphinx at Giza Egypt (Berthold Werner),0.0608855,26.9689,100577,120444,21.8972,0.373751,11746.9,0.0239186,1113.94,9.91798,171720,0.0601039,27.8459,215158,186153,51.1867,0.458446,2244.67,0.0309985,205.648,12.3081,36044,0.0595601,28.1813,155356,159580,43.7661,0.414441,3059.83,0.0283094,282.911,11.2256,48467.3,0.0606474,27.7771,196817,177474,49.0436,0.446326,2692.07,0.0306949,251.269,11.9103,41948.3
The Great Wall of China (Nicolas Perrault III),0.138889,14.6142,98483.5,136933,32.3816,0.377186,1732.62,0.0541867,54.2998,5.45581,65277.4,0.136847,14.9931,190624,184771,59.488,0.480556,344.75,0.0680965,12.8838,7.04957,13024.7,0.134931,14.8053,132799,163220,51.0826,0.412034,480.393,0.0574508,18.0737,5.98693,18229.2,0.135064,14.6787,202528,199107,61.7014,0.486455,391.026,0.0681921,13.8144,6.9526,14888.5
The Valle de los Caidos (Pablo Forcen Soler),0.0991822,20.1996,69275.1,71035,23.9129,0.403628,2431.61,0.0377954,130.143,8.52658,50693.3,0.096688,20.7539,132839,95766.9,43.8928,0.501232,712.582,0.0461637,38.4029,10.8113,15055.7,0.0941231,20.849,83349.9,75997.2,34.4249,0.434086,990.23,0.0377537,58.1111,9.59462,20987.9,0.095849,20.8707,138937,97371.7,44.7485,0.508511,642.615,0.0462024,34.9003,11.0438,13560.7
Town Hall of Bremen (AssetBurned),0.106996,18.2683,23180.1,17982.5,14.8339,0.500948,570.638,0.0485996,17.9381,9.75202,26196.4,0.109971,17.5385,37847.7,24712.8,26.4054,0.560238,168.789,0.0576154,6.20987,10.1886,7545.67,0.113784,16.4445,19068,17633.4,17.8569,0.472863,384.395,0.0516832,15.9145,8.09685,16808.3,0.111685,16.9468,34192,24061,24.994,0.545477,189.608,0.0574321,6.75436,9.57339,8526.08
Turin Cathedral (moi-meme),0.169894,16.0844,19900,16220.7,13.5166,0.481322,1167.7,0.081304,30.2883,7.58172,71594.6,0.174315,15.5873,32132.8,21978.9,18.6395,0.539374,659.077,0.0973462,17.0756,7.98171,40501.4,0.177394,14.9042,22986.9,18150.2,14.6306,0.511943,1127.08,0.0946838,40.1826,7.28818,66467.2,0.172027,15.6991,30543.5,21691.3,18.3161,0.529438,581.55,0.0935818,15.9914,7.87486,35505.5
Wainwright Building Missouri (Holger.Ellgaard),0.191365,12.858,63893.6,162931,31.204,0.219326,2039.34,0.0541846,204.028,2.58483,32541.5,0.185329,13.2239,122537,220751,42.7272,0.290865,813.337,0.0685696,86.4686,3.57141,12769.6,0.202906,13.1048,62098.5,134730,24.4033,0.224764,3816.96,0.0611253,417.527,2.62704,56976.3,0.186108,13.2999,117093,214973,42.0848,0.286329,862.847,0.0682188,99.2999,3.52476,12895.9
